userId,movieId,title,predicted_rating
78,2702,Summer of Sam (1999),6.9925117
78,50601,Bridge to Terabithia (2007),6.9881554
78,5102,Rookie of the Year (1993),6.9572067
78,132800,Welcome to Me (2014),6.9433055
78,1014,Pollyanna (1960),6.9390445
78,5570,Thesis (Tesis) (1996),6.934293
78,1735,Great Expectations (1998),6.9253564
78,7018,Presumed Innocent (1990),6.9111047
78,2259,Blame It on Rio (1984),6.890321
78,54004,I Now Pronounce You Chuck and Larry (2007),6.8761363
78,3503,Solaris (Solyaris) (1972),6.8731008
78,158882,All Yours (2016),6.849488
78,158398,World of Glory (1991),6.849488
78,157775,Tenchi Muyô! In Love (1996),6.849488
78,156025,Ice Age: The Great Egg-Scapade (2016),6.849488
78,150554,The Love Bug (1997),6.849488
108,8372,Garfield: The Movie (2004),16.060917
108,2693,Trekkies (1997),12.112591
108,5048,Snow Dogs (2002),11.829352
108,2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)",11.637622
108,5480,Stuart Little 2 (2002),11.218157
108,73042,Alvin and the Chipmunks: The Squeakquel (2009),10.944906
108,535,Short Cuts (1993),10.757919
108,26171,Play Time (a.k.a. Playtime) (1967),10.321977
108,132046,Tomorrowland (2015),10.1118
108,49932,Inland Empire (2006),10.004583
108,1187,Passion Fish (1992),9.988305
108,5504,Spy Kids 2: The Island of Lost Dreams (2002),9.682976
108,199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",9.528352
108,157296,Finding Dory (2016),9.518915
108,6217,"Safety of Objects, The (2001)",9.518893
108,4678,UHF (1989),9.506599
108,1866,"Big Hit, The (1998)",9.30325
108,1218,"Killer, The (Die xue shuang xiong) (1989)",9.132039
108,2427,"Thin Red Line, The (1998)",9.122537
108,128520,The Wedding Ringer (2015),9.099608
108,4502,Ernest Saves Christmas (1988),9.098122
108,1260,M (1931),9.097343
108,128968,Stitch! The Movie (2003),9.068627
108,1254,"Treasure of the Sierra Madre, The (1948)",8.956498
108,110130,"Nut Job, The (2014)",8.932083
108,166461,Moana (2016),8.910982
108,3676,Eraserhead (1977),8.900461
108,44974,Hard Candy (2005),8.89875
108,73266,Youth in Revolt (2009),8.838894
108,5668,White Oleander (2002),8.832119
108,2844,"Minus Man, The (1999)",8.794584
108,945,Top Hat (1935),8.738455
108,2730,Barry Lyndon (1975),8.623314
108,72733,Invictus (2009),8.562281
108,80139,Jackass 2.5 (2007),8.559999
108,2879,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),8.514673
108,5319,Nine Queens (Nueve reinas) (2000),8.509036
108,4389,Lost and Delirious (2001),8.499652
108,1503,8 Heads in a Duffel Bag (1997),8.47354
108,34332,Sky High (2005),8.451584
108,85367,Just Go with It (2011),8.422552
108,89753,Tinker Tailor Soldier Spy (2011),8.418827
108,5131,How to Kill Your Neighbor's Dog (2000),8.409197
108,42002,"Producers, The (2005)",8.40285
108,3044,Dead Again (1991),8.402047
108,48322,Jackass Number Two (2006),8.399348
108,1212,"Third Man, The (1949)",8.393494
108,47644,Invincible (2006),8.357192
108,140711,American Ultra (2015),8.324712
108,53127,Bug (2007),8.257134
368,5222,Kissing Jessica Stein (2001),5.0411587
368,127052,Operation 'Y' & Other Shurik's Adventures (1965),4.775373
368,62293,"Duchess, The (2008)",4.6353707
368,6650,Kind Hearts and Coronets (1949),4.6086755
368,7116,Diabolique (Les diaboliques) (1955),4.53642
368,26133,"Charlie Brown Christmas, A (1965)",4.3758764
368,3181,Titus (1999),4.3676815
368,1281,"Great Dictator, The (1940)",4.36549
368,3925,Stranger Than Paradise (1984),4.363309
368,1357,Shine (1996),4.357806
368,2905,Sanjuro (Tsubaki Sanjûrô) (1962),4.338333
368,3451,Guess Who's Coming to Dinner (1967),4.329623
368,3019,Drugstore Cowboy (1989),4.3050966
368,3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",4.3010554
368,5995,"Pianist, The (2002)",4.300211
368,1945,On the Waterfront (1954),4.2995114
368,177765,Coco (2017),4.2946157
368,3379,On the Beach (1959),4.276928
368,1131,Jean de Florette (1986),4.2746882
368,3677,Baraka (1992),4.271143
368,33171,Mysterious Skin (2004),4.2586775
368,1957,Chariots of Fire (1981),4.247758
368,8254,Arizona Dream (1993),4.245407
368,8973,Bad Education (La mala educación) (2004),4.233864
368,2067,Doctor Zhivago (1965),4.2310395
368,4441,Game of Death (1978),4.228495
368,2654,"Wolf Man, The (1941)",4.226667
368,3742,Battleship Potemkin (1925),4.2246404
368,299,Priest (1994),4.222903
368,170705,Band of Brothers (2001),4.213828
368,515,"Remains of the Day, The (1993)",4.213472
368,171495,Cosmos,4.210443
368,72,Kicking and Screaming (1995),4.187027
368,8610,All of Me (1984),4.186925
368,177593,"Three Billboards Outside Ebbing, Missouri (2017)",4.178461
368,955,Bringing Up Baby (1938),4.169061
368,27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",4.1688685
368,6791,Babette's Feast (Babettes gæstebud) (1987),4.1634803
368,40959,"Ice Harvest, The (2005)",4.1548157
368,909,"Apartment, The (1960)",4.153221
368,527,Schindler's List (1993),4.146136
368,7235,Ichi the Killer (Koroshiya 1) (2001),4.1452465
368,1299,"Killing Fields, The (1984)",4.143437
368,1392,Citizen Ruth (1996),4.1296067
368,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),4.129514
368,8880,Mask (1985),4.1288586
368,2971,All That Jazz (1979),4.1256943
368,106100,Dallas Buyers Club (2013),4.117531
368,82459,True Grit (2010),4.11636
368,318,"Shawshank Redemption, The (1994)",4.1152577
28,86320,Melancholia (2011),6.2827
28,7116,Diabolique (Les diaboliques) (1955),6.1155267
28,971,Cat on a Hot Tin Roof (1958),5.8412523
28,3754,"Adventures of Rocky and Bullwinkle, The (2000)",5.672942
28,306,Three Colors: Red (Trois couleurs: Rouge) (1994),5.6116085
28,4041,"Officer and a Gentleman, An (1982)",5.5655866
28,3513,Rules of Engagement (2000),5.562623
28,78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),5.537122
28,79428,Dinner for Schmucks (2010),5.51692
28,6645,THX 1138 (1971),5.4947743
28,5303,Joe Versus the Volcano (1990),5.3981247
28,1392,Citizen Ruth (1996),5.3695993
28,3742,Battleship Potemkin (1925),5.328172
28,1187,Passion Fish (1992),5.25373
28,3925,Stranger Than Paradise (1984),5.2320485
28,3983,You Can Count on Me (2000),5.2196813
28,7235,Ichi the Killer (Koroshiya 1) (2001),5.2060995
28,909,"Apartment, The (1960)",5.184174
28,49932,Inland Empire (2006),5.156076
28,8610,All of Me (1984),5.148316
28,4437,Suspiria (1977),5.118215
28,4487,Cocktail (1988),5.0333834
28,86142,13 Assassins (Jûsan-nin no shikaku) (2010),5.02107
28,85354,Mesrine: Public Enemy #1 (L'ennemi public n°1) (2008),5.019251
28,70994,Halloween II (2009),5.0115075
28,46948,Monster House (2006),5.009948
28,7842,Dune (2000),4.9919915
28,4880,Life as a House (2001),4.9894037
28,4978,Lantana (2001),4.982008
28,7587,"Samouraï, Le (Godson, The) (1967)",4.9711037
28,8154,"Dolce Vita, La (1960)",4.948789
28,3347,Never Cry Wolf (1983),4.947463
28,580,Princess Caraboo (1994),4.9321136
28,3846,Easy Money (1983),4.893658
28,8973,Bad Education (La mala educación) (2004),4.8748655
28,3036,"Quest for Fire (Guerre du feu, La) (1981)",4.8590174
28,32892,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962),4.857986
28,1232,Stalker (1979),4.8547316
28,5004,"Party, The (1968)",4.841424
28,45668,"Lake House, The (2006)",4.840612
28,3040,Meatballs (1979),4.8183713
28,103228,Pacific Rim (2013),4.812828
28,2534,Avalanche (1978),4.8058767
28,4956,"Stunt Man, The (1980)",4.7977314
28,2391,"Simple Plan, A (1998)",4.797196
28,53123,Once (2006),4.79652
28,26171,Play Time (a.k.a. Playtime) (1967),4.792849
28,6873,Intolerable Cruelty (2003),4.788695
28,7360,Dawn of the Dead (2004),4.7861795
28,112804,I Origins (2014),4.773402
388,5480,Stuart Little 2 (2002),13.676919
388,73042,Alvin and the Chipmunks: The Squeakquel (2009),12.60749
388,4248,Josie and the Pussycats (2001),12.383264
388,86320,Melancholia (2011),12.379503
388,26183,Asterix and Cleopatra (Astérix et Cléopâtre) (1968),12.135017
388,128968,Stitch! The Movie (2003),11.977518
388,132422,Da Sweet Blood of Jesus (2014),11.953517
388,417,Barcelona (1994),11.909041
388,6686,"Medallion, The (2003)",11.899844
388,74754,"Room, The (2003)",11.875102
388,2693,Trekkies (1997),11.625244
388,87529,Your Highness (2011),11.582571
388,110130,"Nut Job, The (2014)",11.416495
388,121097,To Grandmother's House We Go (1992),11.333636
388,49932,Inland Empire (2006),11.056301
388,3272,Bad Lieutenant (1992),10.986644
388,7720,"Four Musketeers, The (1974)",10.937225
388,66943,"Cottage, The (2008)",10.884848
388,5501,"Master of Disguise, The (2002)",10.817792
388,92309,"Innkeepers, The (2011)",10.76126
388,3130,Bonfire of the Vanities (1990),10.7542925
388,5419,Scooby-Doo (2002),10.488748
388,149354,Sisters (2015),10.317634
388,179819,Star Wars: The Last Jedi (2017),10.264945
388,2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)",10.231049
388,122906,Black Panther (2017),10.191306
388,2730,Barry Lyndon (1975),10.095123
388,73569,Project A 2 ('A' gai wak juk jap) (1987),10.090551
388,87520,Transformers: Dark of the Moon (2011),10.082568
388,117109,Too Many Cooks (2014),10.081227
388,158882,All Yours (2016),9.95267
388,158398,World of Glory (1991),9.95267
388,157775,Tenchi Muyô! In Love (1996),9.95267
388,156025,Ice Age: The Great Egg-Scapade (2016),9.95267
388,150554,The Love Bug (1997),9.95267
388,149566,Unicorn City (2012),9.95267
388,149508,Spellbound (2011),9.95267
388,149350,Lumberjack Man (2015),9.95267
388,147410,A Perfect Day (2015),9.95267
388,146684,Cosmic Scrat-tastrophe (2015),9.95267
388,143559,L.A. Slasher (2015),9.95267
388,143031,Jump In! (2007),9.95267
388,142444,The Editor (2015),9.95267
388,141928,Bloodsucking Bastards (2015),9.95267
388,140133,Hollywood Chainsaw Hookers (1988),9.95267
388,139640,Ooops! Noah is Gone... (2015),9.95267
388,136834,The Eye: Infinity (2005),9.95267
388,136503,Tom and Jerry: Shiver Me Whiskers (2006),9.95267
388,136359,Scooby-Doo Goes Hollywood (1979),9.95267
388,136355,Big Top Scooby-Doo! (2012),9.95267
548,3404,Titanic (1953),11.701063
548,446,Farewell My Concubine (Ba wang bie ji) (1993),10.563312
548,3041,Meatballs Part II (1984),10.426923
548,3272,Bad Lieutenant (1992),10.409095
548,851,Basquiat (1996),10.080133
548,93831,American Reunion (American Pie 4) (2012),9.826039
548,1468,Booty Call (1997),9.734123
548,5107,Hart's War (2002),9.333273
548,7381,"Whole Ten Yards, The (2004)",9.324018
548,3786,But I'm a Cheerleader (1999),8.988471
548,3444,Bloodsport (1988),8.926905
548,56156,Hitman (2007),8.810649
548,86320,Melancholia (2011),8.780943
548,1081,Victor/Victoria (1982),8.758002
548,78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),8.719746
548,74754,"Room, The (2003)",8.678301
548,4041,"Officer and a Gentleman, An (1982)",8.659316
548,69134,Antichrist (2009),8.540703
548,6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",8.51288
548,55280,Lars and the Real Girl (2007),8.509812
548,2759,Dick (1999),8.407491
548,87485,Bad Teacher (2011),8.399339
548,93270,Project X (2012),8.391659
548,7164,Peter Pan (2003),8.310134
548,7018,Presumed Innocent (1990),8.281087
548,40581,Just Friends (2005),8.264232
548,120635,Taken 3 (2015),8.238692
548,1956,Ordinary People (1980),8.192275
548,4605,How to Get Ahead in Advertising (1989),8.182614
548,32460,Knockin' on Heaven's Door (1997),8.145414
548,94777,Men in Black III (M.III.B.) (M.I.B.³) (2012),8.090536
548,4056,"Pledge, The (2001)",8.066761
548,166534,Split (2017),8.037532
548,4006,Transformers: The Movie (1986),8.015993
548,7570,Octopussy (1983),7.988643
548,5466,My Wife is an Actress (Ma Femme est une Actrice) (2001),7.9850793
548,674,Barbarella (1968),7.974091
548,96737,Dredd (2012),7.972774
548,96861,Taken 2 (2012),7.968409
548,8810,AVP: Alien vs. Predator (2004),7.9544783
548,26865,Fist of Legend (Jing wu ying xiong) (1994),7.929345
548,32892,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962),7.9195004
548,85881,Win Win (2011),7.8997273
548,71156,"Men Who Stare at Goats, The (2009)",7.873279
548,1701,Deconstructing Harry (1997),7.853802
548,2792,Airplane II: The Sequel (1982),7.8281116
548,7439,"Punisher, The (2004)",7.822456
548,2936,Sullivan's Travels (1941),7.810732
548,27912,Outfoxed: Rupert Murdoch's War on Journalism (2004),7.7755094
548,54648,Rush Hour 3 (2007),7.7655735
578,2693,Trekkies (1997),8.035815
578,3436,Dying Young (1991),7.4692345
578,183897,Isle of Dogs (2018),7.348552
578,446,Farewell My Concubine (Ba wang bie ji) (1993),7.298617
578,1218,"Killer, The (Die xue shuang xiong) (1989)",7.168368
578,3521,Mystery Train (1989),7.144299
578,1034,Freeway (1996),7.1023574
578,1957,Chariots of Fire (1981),6.872711
578,5319,Nine Queens (Nueve reinas) (2000),6.834883
578,5788,All or Nothing (2002),6.6997805
578,945,Top Hat (1935),6.6137075
578,1914,Smoke Signals (1998),6.580384
578,7078,Jezebel (1938),6.580078
578,3925,Stranger Than Paradise (1984),6.463664
578,6650,Kind Hearts and Coronets (1949),6.370085
578,2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)",6.3601565
578,2563,Dangerous Beauty (1998),6.3022842
578,3272,Bad Lieutenant (1992),6.2986813
578,44974,Hard Candy (2005),6.2810416
578,4109,Flowers in the Attic (1987),6.253966
578,2726,"Killing, The (1956)",6.2068257
578,56145,"Mist, The (2007)",6.1772466
578,150548,Sherlock: The Abominable Bride (2016),6.1544714
578,1081,Victor/Victoria (1982),6.1335917
578,94677,"Dictator, The (2012)",6.129533
578,85774,Senna (2010),6.127294
578,7121,Adam's Rib (1949),6.105149
578,5504,Spy Kids 2: The Island of Lost Dreams (2002),6.102454
578,72733,Invictus (2009),6.1011815
578,8372,Garfield: The Movie (2004),6.096744
578,54190,Across the Universe (2007),6.0806537
578,4846,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993),6.0785728
578,6898,Sweet Sixteen (2002),6.0384407
578,107141,Saving Mr. Banks (2013),6.0082135
578,4787,Little Man Tate (1991),6.004659
578,3551,Marathon Man (1976),6.003044
578,6890,Elephant (2003),5.9682755
578,905,It Happened One Night (1934),5.9632697
578,916,Roman Holiday (1953),5.942381
578,3639,"Man with the Golden Gun, The (1974)",5.931747
578,2208,"Lady Vanishes, The (1938)",5.8974504
578,1010,"Love Bug, The (1969)",5.896828
578,3632,Monsieur Verdoux (1947),5.8794413
578,42002,"Producers, The (2005)",5.8685145
578,1446,Kolya (Kolja) (1996),5.8683405
578,97,"Hate (Haine, La) (1995)",5.8600173
578,4029,State and Main (2000),5.8556156
578,80586,Flipped (2010),5.840672
578,2936,Sullivan's Travels (1941),5.8380923
578,5379,"Believer, The (2001)",5.833844
128,417,Barcelona (1994),8.308217
128,110130,"Nut Job, The (2014)",8.070114
128,4248,Josie and the Pussycats (2001),7.9159236
128,89904,The Artist (2011),7.8500066
128,129354,Focus (2015),7.4692407
128,2836,Outside Providence (1999),7.196743
128,8119,Crossroads (1986),6.937289
128,4617,Let It Ride (1989),6.8080907
128,68073,Pirate Radio (2009),6.7525573
128,5480,Stuart Little 2 (2002),6.6610866
128,537,Sirens (1994),6.6391873
128,80693,It's Kind of a Funny Story (2010),6.6346197
128,916,Roman Holiday (1953),6.6053085
128,5015,Monster's Ball (2001),6.5347757
128,72226,Fantastic Mr. Fox (2009),6.5002074
128,4029,State and Main (2000),6.45505
128,71745,Where the Wild Things Are (2009),6.4159074
128,3130,Bonfire of the Vanities (1990),6.4114223
128,158238,The Nice Guys (2016),6.398881
128,59387,"Fall, The (2006)",6.3306556
128,127108,Brooklyn (2015),6.3067966
128,81564,Megamind (2010),6.265406
128,932,"Affair to Remember, An (1957)",6.2627444
128,948,Giant (1956),6.1973405
128,47629,The Queen (2006),6.1595416
128,74946,She's Out of My League (2010),6.1418743
128,2360,"Celebration, The (Festen) (1998)",6.131968
128,26133,"Charlie Brown Christmas, A (1965)",6.124373
128,97938,Life of Pi (2012),6.1207457
128,122904,Deadpool (2016),6.115764
128,73569,Project A 2 ('A' gai wak juk jap) (1987),6.115195
128,4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",6.0880337
128,171763,Baby Driver (2017),6.07729
128,137857,The Jungle Book (2016),6.02389
128,1296,"Room with a View, A (1986)",6.0220704
128,954,Mr. Smith Goes to Washington (1939),6.0140343
128,1014,Pollyanna (1960),6.0073943
128,111781,Mission: Impossible - Rogue Nation (2015),5.989546
128,97225,Hotel Transylvania (2012),5.9684963
128,94503,"Decoy Bride, The (2011)",5.915471
128,136562,Steve Jobs (2015),5.877092
128,3310,"Kid, The (1921)",5.85741
128,2693,Trekkies (1997),5.8442154
128,1366,"Crucible, The (1996)",5.8236074
128,5014,I Am Sam (2001),5.817878
128,132800,Welcome to Me (2014),5.797426
128,60766,Man on Wire (2008),5.7971334
128,1939,"Best Years of Our Lives, The (1946)",5.793867
128,1184,Mediterraneo (1991),5.77161
128,2135,Doctor Dolittle (1967),5.7629595
159,2693,Trekkies (1997),17.053637
159,5048,Snow Dogs (2002),13.557181
159,4721,American Outlaws (2001),11.953817
159,48322,Jackass Number Two (2006),11.400569
159,27912,Outfoxed: Rupert Murdoch's War on Journalism (2004),11.259382
159,128968,Stitch! The Movie (2003),11.2587805
159,3272,Bad Lieutenant (1992),11.141151
159,7720,"Four Musketeers, The (1974)",11.027179
159,3223,"Zed & Two Noughts, A (1985)",10.815176
159,3265,Hard-Boiled (Lat sau san taam) (1992),10.540688
159,6932,Shattered Glass (2003),10.529943
159,179819,Star Wars: The Last Jedi (2017),10.517595
159,54004,I Now Pronounce You Chuck and Larry (2007),10.472908
159,932,"Affair to Remember, An (1957)",10.455488
159,5480,Stuart Little 2 (2002),10.455463
159,2492,20 Dates (1998),10.454541
159,8372,Garfield: The Movie (2004),10.376415
159,3594,Center Stage (2000),10.368851
159,149354,Sisters (2015),10.304113
159,2261,One Crazy Summer (1986),10.2439
159,66943,"Cottage, The (2008)",10.237923
159,73042,Alvin and the Chipmunks: The Squeakquel (2009),10.229084
159,132422,Da Sweet Blood of Jesus (2014),10.225615
159,72167,"Boondock Saints II: All Saints Day, The (2009)",10.224873
159,2702,Summer of Sam (1999),10.220767
159,1503,8 Heads in a Duffel Bag (1997),10.171756
159,1976,Friday the 13th Part 3: 3D (1982),10.119297
159,73266,Youth in Revolt (2009),10.080858
159,5092,Big Fat Liar (2002),9.772005
159,7367,"Ladykillers, The (2004)",9.725472
159,121097,To Grandmother's House We Go (1992),9.725344
159,4291,Nine to Five (a.k.a. 9 to 5) (1980),9.710702
159,1964,Klute (1971),9.679033
159,1979,Friday the 13th Part VI: Jason Lives (1986),9.636119
159,158882,All Yours (2016),9.611511
159,158398,World of Glory (1991),9.611511
159,157775,Tenchi Muyô! In Love (1996),9.611511
159,156025,Ice Age: The Great Egg-Scapade (2016),9.611511
159,150554,The Love Bug (1997),9.611511
159,149566,Unicorn City (2012),9.611511
159,149508,Spellbound (2011),9.611511
159,149350,Lumberjack Man (2015),9.611511
159,147410,A Perfect Day (2015),9.611511
159,146684,Cosmic Scrat-tastrophe (2015),9.611511
159,143559,L.A. Slasher (2015),9.611511
159,143031,Jump In! (2007),9.611511
159,142444,The Editor (2015),9.611511
159,141928,Bloodsucking Bastards (2015),9.611511
159,140133,Hollywood Chainsaw Hookers (1988),9.611511
159,139640,Ooops! Noah is Gone... (2015),9.611511
329,3272,Bad Lieutenant (1992),13.839686
329,93831,American Reunion (American Pie 4) (2012),12.401135
329,3041,Meatballs Part II (1984),12.202893
329,446,Farewell My Concubine (Ba wang bie ji) (1993),11.919677
329,74754,"Room, The (2003)",11.782083
329,3404,Titanic (1953),11.729188
329,1468,Booty Call (1997),11.606645
329,132422,Da Sweet Blood of Jesus (2014),11.548283
329,6686,"Medallion, The (2003)",11.39794
329,2702,Summer of Sam (1999),11.191147
329,4721,American Outlaws (2001),11.10844
329,86320,Melancholia (2011),10.937765
329,3786,But I'm a Cheerleader (1999),10.93724
329,149354,Sisters (2015),10.663312
329,85,Angels and Insects (1995),10.617155
329,122906,Black Panther (2017),10.499482
329,5107,Hart's War (2002),10.494622
329,121097,To Grandmother's House We Go (1992),10.463512
329,66943,"Cottage, The (2008)",10.427549
329,128968,Stitch! The Movie (2003),10.4093
329,3223,"Zed & Two Noughts, A (1985)",10.399332
329,73042,Alvin and the Chipmunks: The Squeakquel (2009),10.31679
329,851,Basquiat (1996),10.24989
329,7720,"Four Musketeers, The (1974)",10.228903
329,8966,Kinsey (2004),10.214574
329,674,Barbarella (1968),10.110603
329,932,"Affair to Remember, An (1957)",10.007178
329,3444,Bloodsport (1988),9.889941
329,7018,Presumed Innocent (1990),9.693589
329,1081,Victor/Victoria (1982),9.690789
329,132800,Welcome to Me (2014),9.662845
329,27912,Outfoxed: Rupert Murdoch's War on Journalism (2004),9.659934
329,7381,"Whole Ten Yards, The (2004)",9.580686
329,117109,Too Many Cooks (2014),9.45956
329,5621,"Tuxedo, The (2002)",9.437079
329,179819,Star Wars: The Last Jedi (2017),9.420098
329,6464,Good Burger (1997),9.375004
329,158882,All Yours (2016),9.278025
329,158398,World of Glory (1991),9.278025
329,157775,Tenchi Muyô! In Love (1996),9.278025
329,156025,Ice Age: The Great Egg-Scapade (2016),9.278025
329,150554,The Love Bug (1997),9.278025
329,149566,Unicorn City (2012),9.278025
329,149508,Spellbound (2011),9.278025
329,149350,Lumberjack Man (2015),9.278025
329,147410,A Perfect Day (2015),9.278025
329,146684,Cosmic Scrat-tastrophe (2015),9.278025
329,143559,L.A. Slasher (2015),9.278025
329,143031,Jump In! (2007),9.278025
329,142444,The Editor (2015),9.278025
409,70994,Halloween II (2009),7.6398563
409,674,Barbarella (1968),6.704516
409,95182,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen) (1990),6.6590595
409,3503,Solaris (Solyaris) (1972),6.560041
409,52712,"Invisible, The (2007)",6.3628063
409,92420,Chronicle (2012),6.276978
409,5048,Snow Dogs (2002),6.2533097
409,103984,"Great Beauty, The (Grande Bellezza, La) (2013)",6.2355776
409,8610,All of Me (1984),6.2022877
409,800,Lone Star (1996),6.154666
409,1147,When We Were Kings (1996),6.0826364
409,8376,Napoleon Dynamite (2004),6.080788
409,3706,Angel Heart (1987),6.026444
409,4334,Yi Yi (2000),6.0196624
409,2971,All That Jazz (1979),6.0127153
409,8973,Bad Education (La mala educación) (2004),5.9900384
409,1131,Jean de Florette (1986),5.9680166
409,3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),5.886707
409,1283,High Noon (1952),5.8605447
409,1392,Citizen Ruth (1996),5.8411326
409,4033,Thirteen Days (2000),5.8328424
409,955,Bringing Up Baby (1938),5.7862945
409,103341,"World's End, The (2013)",5.7692266
409,1966,Metropolitan (1990),5.765118
409,8254,Arizona Dream (1993),5.757514
409,900,"American in Paris, An (1951)",5.7333183
409,84847,Emma (2009),5.711379
409,931,Spellbound (1945),5.691164
409,7387,Dawn of the Dead (1978),5.6854
409,2936,Sullivan's Travels (1941),5.67273
409,158783,The Handmaiden (2016),5.66505
409,3265,Hard-Boiled (Lat sau san taam) (1992),5.647285
409,7116,Diabolique (Les diaboliques) (1955),5.64724
409,7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),5.631598
409,3754,"Adventures of Rocky and Bullwinkle, The (2000)",5.6201344
409,52319,Inglorious Bastards (Quel maledetto treno blindato) (1978),5.616694
409,1945,On the Waterfront (1954),5.6095443
409,2551,Dead Ringers (1988),5.603616
409,306,Three Colors: Red (Trois couleurs: Rouge) (1994),5.602635
409,1950,In the Heat of the Night (1967),5.587275
409,1211,"Wings of Desire (Himmel über Berlin, Der) (1987)",5.574176
409,3742,Battleship Potemkin (1925),5.571557
409,2829,"Muse, The (1999)",5.565994
409,127052,Operation 'Y' & Other Shurik's Adventures (1965),5.546019
409,4041,"Officer and a Gentleman, An (1982)",5.5419784
409,8370,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",5.5185447
409,25850,Holiday (1938),5.516073
409,8633,"Last Starfighter, The (1984)",5.488215
409,4056,"Pledge, The (2001)",5.478437
409,222,Circle of Friends (1995),5.4758406
209,932,"Affair to Remember, An (1957)",7.3486023
209,2693,Trekkies (1997),7.3446546
209,2135,Doctor Dolittle (1967),7.099612
209,417,Barcelona (1994),7.0221796
209,5666,"Rules of Attraction, The (2002)",6.720506
209,73569,Project A 2 ('A' gai wak juk jap) (1987),6.663421
209,71899,Mary and Max (2009),6.55595
209,6370,"Spanish Apartment, The (L'auberge espagnole) (2002)",6.5420823
209,4617,Let It Ride (1989),6.5139174
209,2065,"Purple Rose of Cairo, The (1985)",6.432061
209,3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",6.423022
209,5570,Thesis (Tesis) (1996),6.4136853
209,5650,Strange Brew (1983),6.396421
209,5785,Jackass: The Movie (2002),6.3735256
209,174055,Dunkirk (2017),6.3449492
209,1255,Bad Taste (1987),6.2972736
209,62113,How to Lose Friends & Alienate People (2008),6.244918
209,71745,Where the Wild Things Are (2009),6.2335043
209,7007,"Last Boy Scout, The (1991)",6.2182884
209,2709,Muppets From Space (1999),6.2148147
209,129354,Focus (2015),6.162757
209,72167,"Boondock Saints II: All Saints Day, The (2009)",6.148482
209,134368,Spy (2015),6.145267
209,92309,"Innkeepers, The (2011)",6.1008244
209,3528,"Prince of Tides, The (1991)",6.044108
209,2261,One Crazy Summer (1986),6.0168943
209,111781,Mission: Impossible - Rogue Nation (2015),6.0091043
209,2846,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)",6.0048766
209,5303,Joe Versus the Volcano (1990),6.0032744
209,940,"Adventures of Robin Hood, The (1938)",6.0018563
209,63062,Changeling (2008),5.993547
209,2457,Running Scared (1986),5.9882307
209,7008,Last Tango in Paris (Ultimo tango a Parigi) (1972),5.982603
209,6818,Come and See (Idi i smotri) (1985),5.9701514
209,4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",5.9538608
209,2070,Tender Mercies (1983),5.9393635
209,3606,On the Town (1949),5.9370875
209,4880,Life as a House (2001),5.909417
209,86898,"Tree of Life, The (2011)",5.889543
209,42946,Project A ('A' gai waak) (1983),5.889543
209,26612,"Better Tomorrow II, A (Ying hung boon sik II) (1987)",5.889543
209,8477,"Jetée, La (1962)",5.886661
209,1184,Mediterraneo (1991),5.8853483
209,5478,Eight Legged Freaks (2002),5.86794
209,7376,Walking Tall (2004),5.767339
209,87222,Kung Fu Panda 2 (2011),5.7330184
209,5075,Waydowntown (2000),5.7195497
209,4321,City Slickers (1991),5.695107
209,728,Cold Comfort Farm (1995),5.684467
209,148881,World of Tomorrow (2015),5.6718316
319,6650,Kind Hearts and Coronets (1949),6.280447
319,5034,"Truly, Madly, Deeply (1991)",6.196862
319,3925,Stranger Than Paradise (1984),6.1846986
319,3379,On the Beach (1959),5.833049
319,1218,"Killer, The (Die xue shuang xiong) (1989)",5.8055267
